avg_score	original_tax_id	orig_organism	pref_name	chembl_id	journal	year	volume	issue	first_page	last_page	pubmed_id	doi	title	authors
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem.	2011	19	8	2615	2624	21458999	10.1016/j.bmc.2011.03.011	QSAR-based permeability model for drug-like compounds.	Gozalbes R, Jacewicz M, Annand R, Tsaioun K, Pineda-Lucena A.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	MedChemComm	2011	2	4	331	336		10.1039/C0MD00251H	Erythromycin B: conformational analysis and antibacterial activity	Tyson P, Hassanzadeh A, Mordi MN, Allison DG, Marquez V, Barber J
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2011	21	11	3373	3376	21524580	10.1016/j.bmcl.2011.04.004	Novel 12-membered non-antibiotic macrolides from erythromycin A; EM900 series as novel leads for anti-inflammatory and/or immunomodulatory agents.	Sugawara A, Sueki A, Hirose T, Nagai K, Gouda H, Hirono S, Shima H, Akagawa KS, Omura S, Sunazuka T.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2011	21	12	3712	3714	21570844	10.1016/j.bmcl.2011.04.078	The role of the 4''-hydroxyl on motilin agonist potency in the 9-dihydroerythromycin series.	Liu Y, Carreras CW, Claypool M, Myles DC, Shaw SJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Drug Metab. Dispos.	2011	39	2	265	274	21051535	10.1124/dmd.110.034629	Attenuation of intestinal absorption by major efflux transporters: quantitative tools and strategies using a Caco-2 model.	Lin X, Skolnik S, Chen X, Wang J.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Drug Metab. Dispos.	2011	39	6	1054	1057	21393461	10.1124/dmd.111.038208	A refined cytochrome P540 IC¿¿ shift assay for reliably identifying CYP3A time-dependent inhibitors.	Li P, Lu C, Balani SK, Gan LS.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Drug Metab. Dispos.	2011	39	7	1247	1254	21467212	10.1124/dmd.111.039180	Combination of GSH trapping and time-dependent inhibition assays as a predictive method of drugs generating highly reactive metabolites.	Nakayama S, Takakusa H, Watanabe A, Miyaji Y, Suzuki W, Sugiyama D, Shiosakai K, Honda K, Okudaira N, Izumi T, Okazaki O.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur. J. Med. Chem.	2011	46	10	5196	5205	21855183	10.1016/j.ejmech.2011.08.001	Novel C-4'' modified azithromycin analogs with remarkably enhanced activity against erythromycin-resistant Streptococcus pneumoniae: the synthesis and antimicrobial evaluation.	Ma X, Zhang L, Wang R, Cao J, Liu C, Fang Y, Wang J, Ma S.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur. J. Med. Chem.	2011	46	2	556	566	21159410	10.1016/j.ejmech.2010.11.035	Synthesis and antibacterial evaluation of novel clarithromycin derivatives with C-4¿ elongated arylalkyl groups against macrolide-resistant strains.	Ma S, Jiao B, Ju Y, Zheng M, Ma R, Liu L, Zhang L, Shen X, Ma C, Meng Y, Wang H, Qi Y, Ma X, Cui W.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur. J. Med. Chem.	2011	46	7	3105	3111	21524827	10.1016/j.ejmech.2011.04.004	Synthesis and antibacterial activity of novel 4¿-O-benzimidazolyl clarithromycin derivatives.	Cong C, Wang H, Hu Y, Liu C, Ma S, Li X, Cao J, Ma S.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur. J. Med. Chem.	2011	46	9	3681	3689	21664730	10.1016/j.ejmech.2011.05.032	Stereoselective synthesis and antimicrobial activity of steroidal C-20 tertiary alcohols with thiazole/pyridine side chain.	Shingate BB, Hazra BG, Salunke DB, Pore VS, Shirazi F, Deshpande MV.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Med. Chem.	2011	54	8	2792	2804	21428405	10.1021/jm101593u	Chemistry and biology of macrolide antiparasitic agents.	Lee Y, Choi JY, Fu H, Harvey C, Ravindran S, Roush WR, Boothroyd JC, Khosla C.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Antimicrob. Agents Chemother.	2011	55	1	373	375	20876371	10.1128/aac.01124-10	Novel apramycin resistance gene apmA in bovine and porcine methicillin-resistant Staphylococcus aureus ST398 isolates.	Fessler AT, Kadlec K, Schwarz S.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Antimicrob. Agents Chemother.	2011	55	2	631	636	21115784	10.1128/aac.00965-10	Different genetic elements carrying the tet(W) gene in two human clinical isolates of Streptococcus suis.	Palmieri C, Princivalli MS, Brenciani A, Varaldo PE, Facinelli B.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Antimicrob. Agents Chemother.	2011	55	2	703	712	21098249	10.1128/aac.00788-10	Molecular analysis of antimicrobial resistance mechanisms in Neisseria gonorrhoeae isolates from Ontario, Canada.	Allen VG, Farrell DJ, Rebbapragada A, Tan J, Tijet N, Perusini SJ, Towns L, Lo S, Low DE, Melano RG.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	PLOS Computational Biology	2011	7	12	1	13	22194678	10.1371/journal.pcbi.1002310	Translating clinical findings into knowledge in drug safety evaluation--drug induced liver injury prediction system (DILIps).	Liu Z, Shi Q, Ding D, Kelly R, Fang H, Tong W.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Nat. Prod.	2011	74	6	1517	1520	21542602	10.1021/np200120d	Brominated arginine-derived alkaloids from the red sea sponge Suberea mollis.	Shaala LA, Bamane FH, Badr JM, Youssef DT.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem.	2012	20	24	7012	7029	23127490	10.1016/j.bmc.2012.10.009	3-Phenyl substituted 6,7-dimethoxyisoquinoline derivatives as FtsZ-targeting antibacterial agents.	Kelley C, Zhang Y, Parhi A, Kaul M, Pilch DS, LaVoie EJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Med Chem Res	2012	21	12	4499	4505		10.1007/s00044-011-9951-3	Photodynamic activities of protoporphyrin IX and its dopamine conjugate against cancer and bacterial cell viability	Sagir T, Gencer S, Kemikli N, Abasiyanik MF, Isik S, Ozturk R
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2012	22	1	476	481	22153939	10.1016/j.bmcl.2011.10.101	Synthesis and antibacterial activity of a novel series of acylides active against community acquired respiratory pathogens.	Kumar R, Rathy S, Hajare AK, Surase YB, Dullu J, Jadhav JS, Venkataramanan R, Chakrabarti A, Pandya M, Bhateja P, Ramkumar G, Das B.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2012	22	14	4555	4560	22727643	10.1016/j.bmcl.2012.05.112	Synthesis and anti Methicillin resistant Staphylococcus aureus activity of substituted chalcones alone and in combination with non-beta-lactam antibiotics.	Tran TD, Do TH, Tran NC, Ngo TD, Huynh TN, Tran CD, Thai KM.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2012	22	14	4575	4578	22738632	10.1016/j.bmcl.2012.05.110	Synthesis and antibacterial activity of desosamine-modified macrolide derivatives.	LeTourneau N, Vimal P, Klepacki D, Mankin A, Melman A.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2012	22	18	5956	5960	22892120	10.1016/j.bmcl.2012.07.059	An expeditious regioselective synthesis of novel bioactive indole-substituted chromene derivatives via one-pot three-component reaction.	Hossein nia R, Mamaghani M, Tabatabaeian K, Shirini F, Rassa M.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2012	22	22	6962	6966	23058886	10.1016/j.bmcl.2012.08.123	Antibacterial activity of substituted dibenzo[a,g]quinolizin-7-ium derivatives.	Parhi A, Lu S, Kelley C, Kaul M, Pilch DS, LaVoie EJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2012	22	23	7080	7083	23084900	10.1016/j.bmcl.2012.09.097	Antibacterial activity of substituted 5-methylbenzo[c]phenanthridinium derivatives.	Parhi A, Kelley C, Kaul M, Pilch DS, LaVoie EJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2012	22	24	7402	7405	23122862	10.1016/j.bmcl.2012.10.064	Synthesis and antibacterial activity of novel modified 5-O-desosamine ketolides.	Chen X, Xu P, Xu Y, Liu L, Liu Y, Zhu D, Lei P.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Chem. Res. Toxicol.	2012	25	10	2067	2082	22931300	10.1021/tx300075j	Preclinical strategy to reduce clinical hepatotoxicity using in vitro bioactivation data for >200 compounds.	Sakatis MZ, Reese MJ, Harrell AW, Taylor MA, Baines IA, Chen L, Bloomer JC, Yang EY, Ellens HM, Ambroso JL, Lovatt CA, Ayrton AD, Clarke SE.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Drug Metab. Dispos.	2012	40	8	1596	1602	22593038	10.1124/dmd.112.045732	Utility of drug depletion-time profiles in isolated hepatocytes for accessing hepatic uptake clearance: identifying rate-limiting steps and role of passive processes.	Jigorel E, Houston JB.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur. J. Med. Chem.	2012	50		441	448	22365410	10.1016/j.ejmech.2012.02.002	Synthesis and preliminary antibacterial evaluation of Linezolid-like 1,2,4-oxadiazole derivatives.	Palumbo Piccionello A, Musumeci R, Cocuzza C, Fortuna CG, Guarcello A, Pierro P, Pace A.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur. J. Med. Chem.	2012	51		35	41	22424614	10.1016/j.ejmech.2011.12.039	Design and synthesis of novel magnolol derivatives as potential antimicrobial and antiproliferative compounds.	Jada S, Doma MR, Singh PP, Kumar S, Malik F, Sharma A, Khan IA, Qazi GN, Kumar HM.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Med. Chem.	2012	55	1	126	139	22122484	10.1021/jm201082a	In silico assay for assessing phospholipidosis potential of small druglike molecules: training, validation, and refinement using several data sets.	Fischer H, Atzpodien EA, Csato M, Doessegger L, Lenz B, Schmitt G, Singer T.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Med. Chem.	2012	55	10	4740	4763	22541068	10.1021/jm300212s	Classification of inhibitors of hepatic organic anion transporting polypeptides (OATPs): influence of protein expression on drug-drug interactions.	Karlgren M, Vildhede A, Norinder U, Wisniewski JR, Kimoto E, Lai Y, Haglund U, Artursson P.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Med. Chem.	2012	55	22	10160	10176	23050700	10.1021/jm3012728	A bactericidal guanidinomethyl biaryl that alters the dynamics of bacterial FtsZ polymerization.	Kaul M, Parhi AK, Zhang Y, LaVoie EJ, Tuske S, Arnold E, Kerrigan JE, Pilch DS.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Antimicrob. Agents Chemother.	2012	56	2	1059	1064	22083477	10.1128/aac.05490-11	Blood, tissue, and intracellular concentrations of erythromycin and its metabolite anhydroerythromycin during and after therapy.	Krasniqi S, Matzneller P, Kinzig M, Sörgel F, Hüttner S, Lackner E, Müller M, Zeitlinger M.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Nat. Prod.	2012	75	12	2251	2255	23215246	10.1021/np300554f	Marthiapeptide A, an anti-infective and cytotoxic polythiazole cyclopeptide from a 60 L scale fermentation of the deep sea-derived Marinactinospora thermotolerans SCSIO 00652.	Zhou X, Huang H, Chen Y, Tan J, Song Y, Zou J, Tian X, Hua Y, Ju J.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Nat. Prod.	2012	75	2	280	284	22264203	10.1021/np2008279	JBIR-78 and JBIR-95: phenylacetylated peptides isolated from Kibdelosporangium sp. AK-AA56.	Izumikawa M, Takagi M, Shin-Ya K.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Nat. Prod.	2012	75	3	336	343	21899267	10.1021/np2003319	Antibacterial acylphloroglucinols from Hypericum olympicum.	Shiu WK, Rahman MM, Curry J, Stapleton P, Zloh M, Malkinson JP, Gibbons S.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Toxicol Sci	2013	136	1	216	241	23956101	10.1093/toxsci/kft176	A multifactorial approach to hepatobiliary transporter assessment enables improved therapeutic compound development.	Morgan RE, van Staden CJ, Chen Y, Kalyanaraman N, Kalanzi J, Dunn RT, Afshari CA, Hamadeh HK.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem.	2013	21	17	5282	5291	23850103	10.1016/j.bmc.2013.06.027	Synthesis of novel isothiazolopyridines and their in vitro evaluation against Mycobacterium and Propionibacterium acnes.	Malinka W, Swi¿tek P, Sliwi¿ska M, Szponar B, Gamian A, Karczmarzyk Z, Fruzi¿ski A.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem.	2013	21	5	1174	1179	23352753	10.1016/j.bmc.2012.12.030	Polyamino geranic derivatives as new chemosensitizers to combat antibiotic resistant gram-negative bacteria.	Brunel JM, Lieutaud A, Lome V, Pagès JM, Bolla JM.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2013	23	17	4968	4974	23891185	10.1016/j.bmcl.2013.06.048	Antibacterial activity of quinoxalines, quinazolines, and 1,5-naphthyridines.	Parhi AK, Zhang Y, Saionz KW, Pradhan P, Kaul M, Trivedi K, Pilch DS, LaVoie EJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2013	23	18	5057	5060	23937982	10.1016/j.bmcl.2013.07.042	Design, synthesis and biological evaluation of azithromycin glycosyl derivatives as potential antibacterial agents.	Zhang L, Chai X, Wang B, Yu S, Hu H, Zou Y, Zhao Q, Meng Q, Wu Q.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2013	23	24	6842	6846	24206766	10.1016/j.bmcl.2013.10.010	Anti-tubercular agents. Part 8: synthesis, antibacterial and antitubercular activity of 5-nitrofuran based 1,2,3-triazoles.	Kamal A, Hussaini SM, Faazil S, Poornachandra Y, Narender Reddy G, Kumar CG, Rajput VS, Rani C, Sharma R, Khan IA, Jagadeesh Babu N.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2013	23	7	2001	2006	23481648	10.1016/j.bmcl.2013.02.016	Substituted 1,6-diphenylnaphthalenes as FtsZ-targeting antibacterial agents.	Zhang Y, Giurleo D, Parhi A, Kaul M, Pilch DS, LaVoie EJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Drug Metab. Dispos.	2013	41	1	60	71	23033255	10.1124/dmd.112.048264	Discovery and characterization of novel, potent, and selective cytochrome P450 2J2 inhibitors.	Ren S, Zeng J, Mei Y, Zhang JZ, Yan SF, Fei J, Chen L.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Drug Metab. Dispos.	2013	41	2	372	378	23139379	10.1124/dmd.112.049312	Species differences in biliary clearance and possible relevance of hepatic uptake and efflux transporters involvement.	Grime K, Paine SW.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Med. Chem.	2013	56	3	781	795	23241029	10.1021/jm301302s	Discovery of potent, selective multidrug and toxin extrusion transporter 1 (MATE1, SLC47A1) inhibitors through prescription drug profiling and computational modeling.	Wittwer MB, Zur AA, Khuri N, Kido Y, Kosaka A, Zhang X, Morrissey KM, Sali A, Huang Y, Giacomini KM.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Med. Chem.	2013	56	4	1418	1430	23409840	10.1021/jm301499r	Novel HldE-K inhibitors leading to attenuated Gram negative bacterial virulence.	Desroy N, Denis A, Oliveira C, Atamanyuk D, Briet S, Faivre F, LeFralliec G, Bonvin Y, Oxoby M, Escaich S, Floquet S, Drocourt E, Vongsouthi V, Durant L, Moreau F, Verhey TB, Lee TW, Junop MS, Gerusz V.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Med. Chem.	2013	56	5	1908	1921	23445125	10.1021/jm400097h	Vectorization efforts to increase Gram-negative intracellular drug concentration: a case study on HldE-K inhibitors.	Atamanyuk D, Faivre F, Oxoby M, Ledoussal B, Drocourt E, Moreau F, Gerusz V.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur. J. Med. Chem.	2013	59		209	217	23229056	10.1016/j.ejmech.2012.11.028	Synthesis and antibacterial evaluation of novel 11,4¿-disubstituted azithromycin analogs with greatly improved activity against erythromycin-resistant bacteria.	Li X, Ma S, Yan M, Wang Y, Ma S.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur. J. Med. Chem.	2013	60		395	409	23314053	10.1016/j.ejmech.2012.12.027	Antimicrobial activity of various 4- and 5-substituted 1-phenylnaphthalenes.	Kelley C, Lu S, Parhi A, Kaul M, Pilch DS, Lavoie EJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Nat. Prod.	2013	76	11	2009	2018	24224794	10.1021/np400145u	Hytramycins V and I, anti-Mycobacterium tuberculosis hexapeptides from a Streptomyces hygroscopicus strain.	Cai G, Napolitano JG, McAlpine JB, Wang Y, Jaki BU, Suh JW, Yang SH, Lee IA, Franzblau SG, Pauli GF, Cho S.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Nat. Prod.	2013	76	11	2153	2157	24164206	10.1021/np4006794	Identification of elaiophylin derivatives from the marine-derived actinomycete Streptomyces sp. 7-145 using PCR-based screening.	Wu C, Tan Y, Gan M, Wang Y, Guan Y, Hu X, Zhou H, Shang X, You X, Yang Z, Xiao C.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Mol. Pharmacol.	2013	83	6	1257	1267	23571415	10.1124/mol.112.084152	Structure-based identification of OATP1B1/3 inhibitors.	De Bruyn T, van Westen GJ, Ijzerman AP, Stieger B, de Witte P, Augustijns PF, Annaert PP.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Med Chem Res	2013			1	11		10.1007/s00044-013-0755-5	Synthesis, antibacterial screening, and POM analyses of novel bis-isoxazolyl/pyrazolyl-1,3-diols	Juneja H, Panchbhai D, Sheikh J, Ingle V, Hadda TB
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Pharm. Res.	2013					24249037	10.1007/s11095-013-1232-z	Comparison of the accuracy of experimental and predicted pKa values of basic and acidic compounds.	Settimo L, Bellman K, Knegtel RM.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem.	2014	22	1	194	203	24332858	10.1016/j.bmc.2013.11.037	The synthesis of novel taxoids for oral administration.	Jing YR, Zhou W, Li WL, Zhao LX, Wang YF.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2014	24	13	2905	2908	24835633	10.1016/j.bmcl.2014.04.084	Synthesis, cytotoxicity, antimicrobial and anti-biofilm activities of novel pyrazolo[3,4-b]pyridine and pyrimidine functionalized 1,2,3-triazole derivatives.	Nagender P, Malla Reddy G, Naresh Kumar R, Poornachandra Y, Ganesh Kumar C, Narsaiah B.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Med. Chem.	2014	57	6	2536	2548	24499135	10.1021/jm401808n	First identification of boronic species as novel potential inhibitors of the Staphylococcus aureus NorA efflux pump.	Fontaine F, Hequet A, Voisin-Chiret AS, Bouillon A, Lesnard A, Cresteil T, Jolivalt C, Rault S.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Nat. Prod.	2014	77	8	1759	1763	25046128	10.1021/np400742p	Structure and Stereochemical Determination of Hypogeamicins from a Cave-Derived Actinomycete.	Derewacz DK, McNees CR, Scalmani G, Covington CL, Shanmugam G, Marnett LJ, Polavarapu PL, Bachmann BO.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur. J. Med. Chem.	2014	82		565	573	24941130	10.1016/j.ejmech.2014.05.084	Synthesis, antimicrobial and cytotoxic activities, and structure-activity relationships of gypsogenin derivatives against human cancer cells.	Emirda¿-Öztürk S, Karay¿ld¿r¿m T, Çapc¿-Karagöz A, Alanku¿-Çal¿¿kan Ö, Özmen A, Poyrazo¿lu-Çoban E.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem.	2015	23	13	3163	3174	26001343	10.1016/j.bmc.2015.04.069	Synthesis and antimicrobial activity of chloramphenicol-polyamine conjugates.	Magoulas GE, Kostopoulou ON, Garnelis T, Athanassopoulos CM, Kournoutou GG, Leotsinidis M, Dinos GP, Papaioannou D, Kalpaxis DL.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem.	2015	23	17	5334	5344	26264847	10.1016/j.bmc.2015.07.062	Ribosome-targeting antibiotics as inhibitors of oncogenic microRNAs biogenesis: Old scaffolds for new perspectives in RNA targeting.	Tran TP, Vo DD, Di Giorgio A, Duca M.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2015	25	15	2943	2947	26048810	10.1016/j.bmcl.2015.05.041	Synthesis of novel amide functionalized 2H-chromene derivatives by Ritter amidation of primary alcohol using HBF4·OEt2 as a mild and versatile reagent and evaluation of their antimicrobial and anti-biofilm activities.	Ratnakar Reddy K, Poornachandra Y, Jitender Dev G, Mallareddy G, Nanubolu JB, Kumar CG, Narsaiah B.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2015	25	17	3468	3475	26189081	10.1016/j.bmcl.2015.07.010	Synthesis of ciprofloxacin dimers for evaluation of bacterial permeability in atypical chemical space.	Ross AG, Benton BM, Chin D, De Pascale G, Fuller J, Leeds JA, Reck F, Richie DL, Vo J, LaMarche MJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2015	25	3	597	601	25537269	10.1016/j.bmcl.2014.12.010	Synthesis and anti-biofilm activities of dihydro-pyrrol-2-one derivatives on Pseudomonas aeruginosa.	Ye Y, Fang F, Li Y.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg. Med. Chem. Lett.	2015	25	9	1915	1919	25838145	10.1016/j.bmcl.2015.03.034	One-pot catalyst free synthesis of novel kojic acid tagged 2-aryl/alkyl substituted-4H-chromenes and evaluation of their antimicrobial and anti-biofilm activities.	Bingi C, Emmadi NR, Chennapuram M, Poornachandra Y, Kumar CG, Nanubolu JB, Atmakur K.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Med. Chem.	2015	58	12	4984	4997	26030312	10.1021/acs.jmedchem.5b00175	Creation of Customized Bioactivity within a 14-Membered Macrolide Scaffold: Design, Synthesis, and Biological Evaluation Using a Family-18 Chitinase.	Sugawara A, Maita N, Gouda H, Yamamoto T, Hirose T, Kimura S, Saito Y, Nakano H, Kasai T, Nakano H, Shiomi K, Hirono S, Watanabe T, Taniguchi H, Omura S, Sunazuka T.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Med. Chem.	2015	58	15	5691	5698	25799158	10.1021/acs.jmedchem.5b00201	Volume of Distribution in Drug Design.	Smith DA, Beaumont K, Maurer TS, Di L.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J. Nat. Prod.	2015	78	3	402	412	25646964	10.1021/np500775e	Enhancement of antibiotic activity against multidrug-resistant bacteria by the efflux pump inhibitor 3,4-dibromopyrrole-2,5-dione isolated from a Pseudoalteromonas sp.	Whalen KE, Poulson-Ellestad KL, Deering RW, Rowley DC, Mincer TJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur J Med Chem	2016	122		419	428	27393950	10.1016/j.ejmech.2016.06.051	New imidazolidineiminothione derivatives: Synthesis, spectral characterization and evaluation of antitumor, antiviral, antibacterial and antifungal activities.	Moussa Z, El-Sharief MAMS, Abbas SY.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Drug Discov Today	2016	21	4	648	653	26948801	10.1016/j.drudis.2016.02.015	DILIrank: the largest reference drug list ranked by the risk for developing drug-induced liver injury in humans.	Chen M, Suzuki A, Thakkar S, Yu K, Hu C, Tong W.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg Med Chem	2016	24	24	6379	6389	27381365	10.1016/j.bmc.2016.06.044	A Gestalt approach to Gram-negative entry.	Silver LL.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur J Med Chem	2017	127		223	234	28063354	10.1016/j.ejmech.2016.12.060	Diaryltriazenes as antibacterial agents against methicillin resistant Staphylococcus aureus (MRSA) and Mycobacterium smegmatis.	Vajs J, Proud C, Brozovic A, Gazvoda M, Lloyd A, Roper DI, Osmak M, Ko¿mrlj J, Dowson CG.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Eur J Med Chem	2017	135		296	306	28458135	10.1016/j.ejmech.2017.04.042	Inhibitors of cytochrome P450 (CYP) 1B1.	Dutour R, Poirier D.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	Bioorg Med Chem	2017	25	1	261	268	27865644	10.1016/j.bmc.2016.10.033	Bioactivity of topologically confined gramicidin A dimers.	Jadhav KB, Stein C, Makarewicz O, Pradel G, Lichtenecker RJ, Sack H, Heinemann SH, Arndt HD.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J Med Chem	2017	60	6	2425	2438	28248504	10.1021/acs.jmedchem.6b01780	Phenylthiazole Antibacterial Agents Targeting Cell Wall Synthesis Exhibit Potent Activity in Vitro and in Vivo against Vancomycin-Resistant Enterococci.	Mohammad H, Younis W, Chen L, Peters CE, Pogliano J, Pogliano K, Cooper B, Zhang J, Mayhoub A, Oldfield E, Cushman M, Seleem MN.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J Med Chem	2017	60	9	3684	3702	28409644	10.1021/acs.jmedchem.6b01742	Amphiphilic Tobramycin-Lysine Conjugates Sensitize Multidrug Resistant Gram-Negative Bacteria to Rifampicin and Minocycline.	Lyu Y, Yang X, Goswami S, Gorityala BK, Idowu T, Domalaon R, Zhanel GG, Shan A, Schweizer F.
